bundle_id,replicate,case_id,step,tool,mutation_attempt,check,reason
evaluation_17,2,train:257,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_17,2,train:257,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_17,2,train:257,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_18,0,train:091,0,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_18,0,train:091,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,0,train:091,9,exchange_delivered_order_items,True,upstream_backend,Error: 1008292230 not found
evaluation_18,0,train:091,12,exchange_delivered_order_items,True,upstream_backend,Error: new item 1008292233 not found or available
evaluation_18,0,train:263,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_18,0,train:263,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,0,train:210,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,0,train:210,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_18,1,train:091,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,1,train:263,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_18,1,train:263,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,1,train:210,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,2,train:091,0,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_18,2,train:091,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,2,train:091,9,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_18,2,train:091,11,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_18,2,train:091,13,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_18,2,train:263,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_18,2,train:210,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_18,2,train:210,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_19,0,train:093,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,0,train:213,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,0,train:213,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_19,0,train:282,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,1,train:093,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,1,train:213,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,1,train:213,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_19,1,train:282,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,2,train:093,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,2,train:213,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_19,2,train:213,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_19,2,train:282,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_19,2,train:282,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,0,train:227,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,0,train:094,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,0,train:094,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_20,0,train:294,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_20,0,train:294,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,0,train:294,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:227,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,1,train:094,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,1,train:094,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_20,1,train:294,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_20,1,train:294,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,1,train:294,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:227,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,2,train:094,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,2,train:094,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_20,2,train:294,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_20,2,train:294,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_20,2,train:294,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_20,2,train:294,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_21,0,train:228,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,0,train:295,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,0,train:103,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,0,train:103,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_21,1,train:228,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,1,train:295,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,1,train:103,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,1,train:103,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_21,2,train:228,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,2,train:295,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,2,train:103,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_21,2,train:103,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_22,0,train:308,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,0,train:104,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,0,train:247,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,0,train:247,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_22,1,train:308,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,1,train:104,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,1,train:247,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,1,train:247,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,1,train:247,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,2,train:308,1,get_product_details,False,upstream_backend,Error: product not found
evaluation_22,2,train:308,5,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_22,2,train:308,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,2,train:308,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,2,train:308,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_22,2,train:104,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_22,2,train:247,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,0,train:312,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_23,0,train:312,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,0,train:106,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,0,train:251,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,0,train:251,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_23,1,train:312,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,1,train:106,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,1,train:251,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,1,train:251,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_23,2,train:312,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,2,train:106,3,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_23,2,train:251,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,0,train:108,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,0,train:108,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,0,train:258,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,0,train:258,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,0,train:316,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,1,train:108,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,1,train:108,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,1,train:258,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,1,train:258,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,1,train:316,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,2,train:108,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,2,train:108,4,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,2,train:258,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_24,2,train:258,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_24,2,train:258,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_24,2,train:258,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_24,2,train:316,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,0,train:262,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,0,train:262,4,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_25,0,train:336,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,0,train:110,4,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,1,train:262,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,1,train:336,3,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,1,train:336,6,modify_pending_order_items,True,upstream_backend,Error: new item 9335834276 not found or available
evaluation_25,1,train:110,4,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,2,train:262,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,2,train:336,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_25,2,train:336,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_25,2,train:110,4,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,0,train:352,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_26,0,train:352,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,0,train:266,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,0,train:114,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,1,train:352,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_26,1,train:352,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,1,train:266,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,1,train:114,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,2,train:352,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_26,2,train:352,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,2,train:266,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_26,2,train:114,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,0,train:116,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,0,train:358,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,0,train:273,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,1,train:116,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,1,train:358,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_27,1,train:358,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,1,train:358,8,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_27,1,train:273,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,1,train:273,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_27,1,train:273,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_27,2,train:116,2,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,2,train:358,0,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_27,2,train:358,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_27,2,train:358,8,modify_pending_order_items,True,upstream_backend,Error: new item 3952176596 not found or available
evaluation_27,2,train:273,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,0,train:281,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,0,train:122,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,0,train:375,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,0,train:375,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,0,train:375,7,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_28,1,train:281,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,1,train:122,3,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,1,train:122,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:122,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,1,train:375,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,1,train:375,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_28,2,train:281,2,cancel_pending_order,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,2,train:122,3,exchange_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,2,train:375,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_28,2,train:375,6,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: obtain explicit confirmation of these exact transaction arguments first
evaluation_29,0,train:135,0,return_delivered_order_items,True,adapter_policy_guard,Error: automatic safeguard: authenticate the customer first
evaluation_29,0,train:135,1,find_user_id_by_name_zip,False,upstream_backend,Error: user not found
evaluation_29,0,train:135,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,0,train:385,4,modify_pending_order_items,True,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,0,train:385,7,modify_pending_order_items,True,upstream_backend,Error: new item 7903094618 not found or available
evaluation_29,0,train:385,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:385,9,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:385,10,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:385,11,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:385,12,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:385,13,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,2,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: retrieve customer profile/payment methods first
evaluation_29,0,train:285,4,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,5,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,6,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,7,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
evaluation_29,0,train:285,8,request_confirmation,False,adapter_policy_guard,Error: automatic safeguard: list the complete transaction and confirm all items
