context,rep,method,step,donor,recipient,donor_initial_correct,donor_current_correct,help,harm,scale_fixed,scale_harmed,relation
eb68753385d270d4b17f5b370691851a,1,reattempt,1,63fca6b21cf24a7e5901c0de3c26c2e0,7d4bdeda7b114d51fa835e7bad363056,1.0,1.0,0,0,0,0,lexical
eb68753385d270d4b17f5b370691851a,1,reattempt,2,62f53cff04d0cd9fee521613e97978b7,7d4bdeda7b114d51fa835e7bad363056,1.0,0.0,0,0,0,0,lexical
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,1,dda4bb48c5396171a69ab924da0c7af8,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,1,dda4bb48c5396171a69ab924da0c7af8,453b5ff451415eb7e66acba25fff17ef,0.0,0.0,0,0,0,0,context
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,memory,2,613cbb913bda42a98738d603175e36da,453b5ff451415eb7e66acba25fff17ef,0.0,0.0,0,0,0,0,context
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,source_rule,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,fixed_audit,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,2,a81efaae1f1dad5df753e99f22fa6e21,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,2,a81efaae1f1dad5df753e99f22fa6e21,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,adaptive,2,a81efaae1f1dad5df753e99f22fa6e21,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,0,reattempt,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,1,dda4bb48c5396171a69ab924da0c7af8,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,context
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,1,dda4bb48c5396171a69ab924da0c7af8,453b5ff451415eb7e66acba25fff17ef,0.0,0.0,0,0,0,0,context
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,lexical
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,memory,2,613cbb913bda42a98738d603175e36da,453b5ff451415eb7e66acba25fff17ef,0.0,0.0,0,0,0,0,context
dbab56c6c9ced463d8eb498d67c8bc9c,1,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,source_rule,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,source_rule,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,source_rule,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,2,613cbb913bda42a98738d603175e36da,4fbf9d597c76c797e31618c49d3003b0,0.0,0.0,0,0,0,0,lexical
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,fixed_audit,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,adaptive,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,reattempt,1,dda4bb48c5396171a69ab924da0c7af8,613cbb913bda42a98738d603175e36da,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,reattempt,2,613cbb913bda42a98738d603175e36da,a81efaae1f1dad5df753e99f22fa6e21,0.0,0.0,0,0,0,0,evidence
dbab56c6c9ced463d8eb498d67c8bc9c,1,reattempt,2,613cbb913bda42a98738d603175e36da,62afbd1d4e987a0cb3193b11523d0dfd,0.0,0.0,0,0,0,0,evidence
f4e5e687e6185cabde6d70a4d37f729f,0,memory,1,c29b6258a24fcbbe12c294130ff18516,27f1a9c7a554b928ab4da0afb589b3f6,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,1,c29b6258a24fcbbe12c294130ff18516,25d2e81cd8e2d8ab81c5796d6e89c4ec,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,1,c29b6258a24fcbbe12c294130ff18516,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,1,c29b6258a24fcbbe12c294130ff18516,43b0ac87677433a2cb1d3b4715026ace,0.0,0.0,1,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,1,c29b6258a24fcbbe12c294130ff18516,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,25d2e81cd8e2d8ab81c5796d6e89c4ec,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,1,0,1,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,43b0ac87677433a2cb1d3b4715026ace,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,0,adaptive,2,25d2e81cd8e2d8ab81c5796d6e89c4ec,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,1,0,1,lexical
f4e5e687e6185cabde6d70a4d37f729f,0,adaptive,2,25d2e81cd8e2d8ab81c5796d6e89c4ec,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,lexical
f4e5e687e6185cabde6d70a4d37f729f,1,memory,1,c29b6258a24fcbbe12c294130ff18516,27f1a9c7a554b928ab4da0afb589b3f6,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,1,c29b6258a24fcbbe12c294130ff18516,25d2e81cd8e2d8ab81c5796d6e89c4ec,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,1,c29b6258a24fcbbe12c294130ff18516,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,1,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,1,c29b6258a24fcbbe12c294130ff18516,43b0ac87677433a2cb1d3b4715026ace,0.0,0.0,1,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,1,c29b6258a24fcbbe12c294130ff18516,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,25d2e81cd8e2d8ab81c5796d6e89c4ec,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,0,0,1,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,43b0ac87677433a2cb1d3b4715026ace,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,memory,2,27f1a9c7a554b928ab4da0afb589b3f6,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,context
f4e5e687e6185cabde6d70a4d37f729f,1,adaptive,2,25d2e81cd8e2d8ab81c5796d6e89c4ec,8f23d52beaedf5e030daa78043e721cc,0.0,0.0,0,1,0,1,lexical
f4e5e687e6185cabde6d70a4d37f729f,1,adaptive,2,25d2e81cd8e2d8ab81c5796d6e89c4ec,31afc05cae44c5fb2fc2ab8aaf933130,0.0,0.0,0,0,0,0,lexical
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,1,5a168a3246aa655432f86dbb19c87130,accb6822f54c2c318d11195c5e0e1e70,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,1,5a168a3246aa655432f86dbb19c87130,6b326af0c7494b104f38ad2dfc765500,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,1,5a168a3246aa655432f86dbb19c87130,538be33c722b209d5505a3e0cb3b6064,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,1,5a168a3246aa655432f86dbb19c87130,8be7331907754560e0edbc5d0ad52b27,1.0,1.0,0,0,1,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,1,5a168a3246aa655432f86dbb19c87130,9346282102f49623651b41bc94429dfc,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,2,accb6822f54c2c318d11195c5e0e1e70,6b326af0c7494b104f38ad2dfc765500,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,2,accb6822f54c2c318d11195c5e0e1e70,538be33c722b209d5505a3e0cb3b6064,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,2,accb6822f54c2c318d11195c5e0e1e70,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,memory,2,accb6822f54c2c318d11195c5e0e1e70,9346282102f49623651b41bc94429dfc,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,fixed_audit,1,5a168a3246aa655432f86dbb19c87130,6b326af0c7494b104f38ad2dfc765500,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,fixed_audit,1,5a168a3246aa655432f86dbb19c87130,accb6822f54c2c318d11195c5e0e1e70,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,fixed_audit,1,5a168a3246aa655432f86dbb19c87130,538be33c722b209d5505a3e0cb3b6064,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,fixed_audit,2,accb6822f54c2c318d11195c5e0e1e70,6b326af0c7494b104f38ad2dfc765500,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,fixed_audit,2,accb6822f54c2c318d11195c5e0e1e70,538be33c722b209d5505a3e0cb3b6064,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,1,5a168a3246aa655432f86dbb19c87130,6b326af0c7494b104f38ad2dfc765500,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,1,5a168a3246aa655432f86dbb19c87130,accb6822f54c2c318d11195c5e0e1e70,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,1,5a168a3246aa655432f86dbb19c87130,538be33c722b209d5505a3e0cb3b6064,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,2,6b326af0c7494b104f38ad2dfc765500,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,1,0,lexical
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,2,6b326af0c7494b104f38ad2dfc765500,accb6822f54c2c318d11195c5e0e1e70,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,0,adaptive,2,6b326af0c7494b104f38ad2dfc765500,538be33c722b209d5505a3e0cb3b6064,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,1,6b326af0c7494b104f38ad2dfc765500,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,1,0,lexical
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,1,6b326af0c7494b104f38ad2dfc765500,accb6822f54c2c318d11195c5e0e1e70,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,1,6b326af0c7494b104f38ad2dfc765500,5a168a3246aa655432f86dbb19c87130,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,1,6b326af0c7494b104f38ad2dfc765500,538be33c722b209d5505a3e0cb3b6064,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,1,6b326af0c7494b104f38ad2dfc765500,9346282102f49623651b41bc94429dfc,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,2,accb6822f54c2c318d11195c5e0e1e70,5a168a3246aa655432f86dbb19c87130,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,2,accb6822f54c2c318d11195c5e0e1e70,538be33c722b209d5505a3e0cb3b6064,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,2,accb6822f54c2c318d11195c5e0e1e70,9346282102f49623651b41bc94429dfc,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,memory,2,accb6822f54c2c318d11195c5e0e1e70,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,fixed_audit,1,6b326af0c7494b104f38ad2dfc765500,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,1,0,lexical
db8d48c3fd57f4b9d317ed95b3a5b496,1,adaptive,1,6b326af0c7494b104f38ad2dfc765500,8be7331907754560e0edbc5d0ad52b27,0.0,0.0,0,0,1,0,lexical
db8d48c3fd57f4b9d317ed95b3a5b496,1,adaptive,2,5a168a3246aa655432f86dbb19c87130,8be7331907754560e0edbc5d0ad52b27,1.0,1.0,0,0,0,0,evidence
db8d48c3fd57f4b9d317ed95b3a5b496,1,adaptive,2,5a168a3246aa655432f86dbb19c87130,accb6822f54c2c318d11195c5e0e1e70,1.0,1.0,0,0,0,0,context
db8d48c3fd57f4b9d317ed95b3a5b496,1,adaptive,2,5a168a3246aa655432f86dbb19c87130,538be33c722b209d5505a3e0cb3b6064,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,1,a2cec9bc9e41a2d0e39353adf5e5d244,406398f9085dfa1e59f322e6e4f28002,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,1,a2cec9bc9e41a2d0e39353adf5e5d244,dc79b98af1a6a083c53ee4ee3a2c0f2c,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,1,a2cec9bc9e41a2d0e39353adf5e5d244,fc99efc2ca485dc3677f3e998dea801b,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,1,a2cec9bc9e41a2d0e39353adf5e5d244,f65bc5a189414ccb21ae21bbdd22245a,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,1,a2cec9bc9e41a2d0e39353adf5e5d244,ba2db0dc8a45d38829ca800e93081bdf,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,2,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,0,memory,2,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,1,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,2,406398f9085dfa1e59f322e6e4f28002,f65bc5a189414ccb21ae21bbdd22245a,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,memory,2,406398f9085dfa1e59f322e6e4f28002,ba2db0dc8a45d38829ca800e93081bdf,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,source_rule,2,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,0,fixed_audit,2,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,0,fixed_audit,2,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,1,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,fixed_audit,2,406398f9085dfa1e59f322e6e4f28002,f65bc5a189414ccb21ae21bbdd22245a,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,adaptive,2,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,0,adaptive,2,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,1,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,adaptive,2,406398f9085dfa1e59f322e6e4f28002,f65bc5a189414ccb21ae21bbdd22245a,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,0,reattempt,2,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,1,memory,1,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,1,memory,1,406398f9085dfa1e59f322e6e4f28002,a2cec9bc9e41a2d0e39353adf5e5d244,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,1,406398f9085dfa1e59f322e6e4f28002,fc99efc2ca485dc3677f3e998dea801b,1.0,1.0,0,1,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,1,406398f9085dfa1e59f322e6e4f28002,f65bc5a189414ccb21ae21bbdd22245a,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,1,406398f9085dfa1e59f322e6e4f28002,ba2db0dc8a45d38829ca800e93081bdf,1.0,1.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,f65bc5a189414ccb21ae21bbdd22245a,0.0,0.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,1,memory,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,a2cec9bc9e41a2d0e39353adf5e5d244,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,fc99efc2ca485dc3677f3e998dea801b,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,memory,2,dc79b98af1a6a083c53ee4ee3a2c0f2c,ba2db0dc8a45d38829ca800e93081bdf,0.0,0.0,0,0,0,0,context
5ce1713d9128f3759369b6274e111c33,1,source_rule,1,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
5ce1713d9128f3759369b6274e111c33,1,fixed_audit,1,406398f9085dfa1e59f322e6e4f28002,dc79b98af1a6a083c53ee4ee3a2c0f2c,1.0,1.0,0,0,0,0,evidence
